"ref_area","ref_area.label","source","source.label","indicator","indicator.label","time","obs_value","note_indicator","note_indicator.label","note_source","note_source.label"
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",11.78,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",10.94,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",12.16,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",13.29,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",13.59,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",14.07,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVK","Slovakia","FX:662","ADM - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",15.22,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SVN","Slovenia","FX:8352","ADM - Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",26.9,,,,
"SVN","Slovenia","FX:8352","ADM - Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",25.1,,,,
"SVN","Slovenia","FX:8352","ADM - Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",28,,,,
"SVN","Slovenia","FX:8352","ADM - Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",26.5,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",65.21,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",60.07,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",60.78,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",61.71,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",62.22,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",61.77,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",61.98,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",62.38,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",62.25,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWE","Sweden","BA:762","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",63.5,"T31:4129","Trade union membership coverage: Adjusted for the right to unionize",,
"SWZ","Eswatini","BA:1672","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",23.88,,,,
"SYC","Seychelles","BA:2524","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",2.04,,,,
"TGO","Togo","XX:16058","OS - Estimations based on administrative data","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",23.81,,,,
"TGO","Togo","XX:16058","OS - Estimations based on administrative data","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",23.8,,,,
"TGO","Togo","XX:16058","OS - Estimations based on administrative data","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",24.17,,,,
"TGO","Togo","XX:16058","OS - Estimations based on administrative data","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",28.66,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",3.32,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",3.36,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",3.32,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",3.38,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",3.46,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",3.42,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",3.46,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",3.36,,,,
"THA","Thailand","EB:1704","Other - Special data collection","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",3.14,,,,
"TTO","Trinidad and Tobago","FB:555","ADM-EOR - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",19.8,,,,
"TTO","Trinidad and Tobago","FB:555","ADM-EOR - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",21,,,,
"TUN","Tunisia","FX:1724","ADM - Other Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",38.11,,,,
"TUN","Tunisia","FX:1724","ADM - Other Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",36.59,,,,
"TUN","Tunisia","FX:1724","ADM - Other Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",36.85,,,,
"TUN","Tunisia","FX:1724","ADM - Other Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",27.22,,,,
"TUN","Tunisia","FX:1724","ADM - Other Administrative records and related sources","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",20.38,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",9.85,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",9.22,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",8.56,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",8.16,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",8,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",6.94,,,,
"TUR","Türkiye","FX:507","ADM - Records from the Ministry of Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",6.31,,,,
"TWN","Taiwan, China","FX:13422","ADM - Administrative Records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",32.23,,,,
"TWN","Taiwan, China","FX:13422","ADM - Administrative Records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",39.7,,,,
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",24.3,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",25.3,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",27.5,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",31.5,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",34.1,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"TZA","Tanzania, United Republic of","FI:2207","ADM-RWO - Trade unions records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",35.4,,,"S4:30","Geographical coverage: Total national, excluding overseas territories"
"UGA","Uganda","BA:13047","LFS - National Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",10.26,,,,
"UGA","Uganda","BA:13047","LFS - National Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",10.71,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",36.64,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",38.8,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",39.1,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",41.2,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",43.8,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",46.8,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",54.67,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",55.29,,,,
"UKR","Ukraine","FI:658","ADM-RWO - Annual reports of trade unions","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",56.5,,,,
"URY","Uruguay","FI:351","ADM-RWO - Administrative Records of the Workers' National Central Union","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",30.1,,,,
"URY","Uruguay","FI:351","ADM-RWO - Administrative Records of the Workers' National Central Union","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",29.2,,,,
"URY","Uruguay","FI:351","ADM-RWO - Administrative Records of the Workers' National Central Union","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",28.1,,,,
"URY","Uruguay","FI:351","ADM-RWO - Administrative Records of the Workers' National Central Union","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",28.79,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2020",10.29,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",9.85,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",10.1,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",10.31,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",10.27,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",10.63,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",10.65,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",10.81,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",10.81,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",11.33,,,,
"USA","United States","BA:453","LFS - Current Population Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",11.38,,,,
"VCT","Saint Vincent and the Grenadines","FA:9","ADM-IR - National Insurance Services Records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",4.9,,,,
"VEN","Venezuela, Bolivarian Republic of","FF:386","ADM-LIR - Administrative Records of the Ministry of Popular Power for Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",0.2,,,,
"VEN","Venezuela, Bolivarian Republic of","FF:386","ADM-LIR - Administrative Records of the Ministry of Popular Power for Labour and Social Security","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",0.2,,,,
"VNM","Viet Nam","BA:1788","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",49.61,,,,
"VNM","Viet Nam","FI:788","ADM-RWO - Vietnam General Confederation of Labour Records","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",13.96,,,,
"WSM","Samoa","BA:1794","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",11.82,,,,
"WSM","Samoa","BA:1794","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",11.76,,,,
"WSM","Samoa","FX:13343","ADM - Administrative Records of the National statistical Office","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",11.82,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",29.06,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",29.32,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",28.74,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2016",27.97,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2015",27.27,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",28.87,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2013",28.61,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",29.64,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2011",29.2,,,,
"ZAF","South Africa","BA:595","LFS - Quarterly Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",29.87,,,,
"ZMB","Zambia","BA:2212","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2019",23.92,,,,
"ZMB","Zambia","BA:2212","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2018",25.39,,,,
"ZMB","Zambia","BA:2212","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",24.61,,,,
"ZMB","Zambia","FI:776","ADM-RWO - Records of the ZCTU and the FFTUZ","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",28.96,,,,
"ZMB","Zambia","FI:776","ADM-RWO - Records of the ZCTU and the FFTUZ","ILR_TUMT_NOC_RT","Trade union density rate (%)","2012",26.7,,,,
"ZWE","Zimbabwe","BA:1823","LFS - Labour Force Survey","ILR_TUMT_NOC_RT","Trade union density rate (%)","2014",15.14,,,,
"ZWE","Zimbabwe","FI:652","ADM-RWO - Records of the Ministry of Labour and Social Services","ILR_TUMT_NOC_RT","Trade union density rate (%)","2017",17.76,,,,
"ZWE","Zimbabwe","FI:652","ADM-RWO - Records of the Ministry of Labour and Social Services","ILR_TUMT_NOC_RT","Trade union density rate (%)","2010",7.5,,,,
